date,country,country_code,project,access,article,qid,views
2019-10-29,Australia,AU,en.wikipedia,56822861,TikTok,Q48938223,698
2019-10-29,India,IN,en.wikipedia,32058867,WhatsApp,Q1049511,3232
2019-10-29,Poland,PL,pl.wikipedia,553300,YouTube,Q866,720
2019-10-29,Spain,ES,en.wikipedia,3524766,YouTube,Q866,507
2019-10-29,Ecuador,EC,es.wikipedia,1019739,Facebook,Q355,468
2019-10-29,Israel,IL,he.wikipedia,399097,×¤×××¡×××§,Q355,643
2019-10-29,Italy,IT,it.wikipedia,3771348,WhatsApp,Q1049511,964
2019-10-29,Spain,ES,es.wikipedia,4578215,Twitter,Q918,549
2019-10-29,Indonesia,ID,id.wikipedia,686916,WhatsApp,Q1049511,465
2019-10-29,Spain,ES,es.wikipedia,5125182,Instagram,Q209330,729
2019-10-29,United States of America,US,ru.wikipedia,919912,Facebook,Q355,666
2019-10-29,Malaysia,MY,en.wikipedia,3524766,YouTube,Q866,702
2019-10-29,Ukraine,UA,ru.wikipedia,919912,Facebook,Q355,567
2019-10-29,United Kingdom,GB,en.wikipedia,3524766,YouTube,Q866,2417
2019-10-29,Brazil,BR,pt.wikipedia,5920050,TikTok,Q48938223,612
2019-10-29,United States of America,US,pt.wikipedia,1051474,Facebook,Q355,648
2019-10-29,Ukraine,UA,ru.wikipedia,3419486,Instagram,Q209330,509
2019-10-29,Mexico,MX,es.wikipedia,4779374,WhatsApp,Q1049511,1119
2019-10-29,Australia,AU,en.wikipedia,7529378,Facebook,Q355,492
2019-10-29,Japan,JP,ja.wikipedia,986542,Facebook,Q355,1997
2019-10-29,Japan,JP,ja.wikipedia,2479550,Instagram,Q209330,4633
2019-10-29,Japan,JP,ja.wikipedia,894212,YouTube,Q866,4407
2019-10-29,Colombia,CO,es.wikipedia,362760,YouTube,Q866,1027
2019-10-29,Colombia,CO,es.wikipedia,5125182,Instagram,Q209330,467
2019-10-29,Morocco,MA,fr.wikipedia,776823,YouTube,Q866,1074
2019-10-29,South Korea,KR,ko.wikipedia,143767,íì´ì¤ë¶,Q355,782
2019-10-29,United States of America,US,en.wikipedia,3524766,YouTube,Q866,14726
2019-10-29,Canada,CA,en.wikipedia,31591547,Instagram,Q209330,821
2019-10-29,Australia,AU,en.wikipedia,31591547,Instagram,Q209330,479
2019-10-29,United Kingdom,GB,en.wikipedia,56822861,TikTok,Q48938223,1281
2019-10-29,Colombia,CO,es.wikipedia,1019739,Facebook,Q355,994
2019-10-29,Indonesia,ID,id.wikipedia,102474,YouTube,Q866,1095
2019-10-29,France,FR,fr.wikipedia,3252248,Facebook,Q355,2987
2019-10-29,Canada,CA,en.wikipedia,56822861,TikTok,Q48938223,969
2019-10-29,Argentina,AR,es.wikipedia,1019739,Facebook,Q355,752
2019-10-29,Indonesia,ID,id.wikipedia,782695,Instagram,Q209330,893
2019-10-29,Mexico,MX,es.wikipedia,362760,YouTube,Q866,2466
2019-10-29,Spain,ES,es.wikipedia,362760,YouTube,Q866,1361
2019-10-29,United Kingdom,GB,en.wikipedia,9988187,Twitter,Q918,646
2019-10-29,Italy,IT,it.wikipedia,7600842,TikTok,Q48938223,1731
2019-10-29,Peru,PE,es.wikipedia,1019739,Facebook,Q355,533
2019-10-29,United States of America,US,en.wikipedia,32058867,WhatsApp,Q1049511,2762
2019-10-29,Germany,DE,de.wikipedia,2426353,Twitter,Q918,794
2019-10-29,United Kingdom,GB,en.wikipedia,7529378,Facebook,Q355,1239
2019-10-29,United Kingdom,GB,en.wikipedia,31591547,Instagram,Q209330,702
2019-10-29,Mexico,MX,es.wikipedia,5125182,Instagram,Q209330,1100
2019-10-29,United States of America,US,en.wikipedia,31591547,Instagram,Q209330,4653
2019-10-29,India,IN,en.wikipedia,3524766,YouTube,Q866,4610
2019-10-29,Argentina,AR,es.wikipedia,362760,YouTube,Q866,815
2019-10-29,Italy,IT,it.wikipedia,2763155,YouTube,Q866,2203
2019-10-29,France,FR,fr.wikipedia,5969224,Instagram,Q209330,1311
2019-10-29,France,FR,fr.wikipedia,776823,YouTube,Q866,3573
2019-10-29,Poland,PL,pl.wikipedia,722829,Facebook,Q355,964
2019-10-29,United States of America,US,en.wikipedia,33548254,Twitch.tv,Q4555537,1547
2019-10-29,Ukraine,UA,uk.wikipedia,240435,YouTube,Q866,910
2019-10-29,Australia,AU,en.wikipedia,3524766,YouTube,Q866,1045
2019-10-29,South Africa,ZA,en.wikipedia,3524766,YouTube,Q866,491
2019-10-29,Netherlands,NL,nl.wikipedia,612667,Facebook,Q355,540
2019-10-29,United States of America,US,en.wikipedia,9988187,Twitter,Q918,3774
2019-10-29,Japan,JP,ja.wikipedia,1036212,Twitter,Q918,5581
2019-10-29,Germany,DE,de.wikipedia,6787305,WhatsApp,Q1049511,914
2019-10-29,Brazil,BR,pt.wikipedia,1051474,Facebook,Q355,2920
2019-10-29,France,FR,fr.wikipedia,6575221,WhatsApp,Q1049511,902
2019-10-29,Spain,ES,es.wikipedia,1019739,Facebook,Q355,815
2019-10-29,Germany,DE,de.wikipedia,8046520,Twitch,Q4555537,548
2019-10-29,Canada,CA,en.wikipedia,7529378,Facebook,Q355,730
2019-10-29,Mexico,MX,es.wikipedia,1019739,Facebook,Q355,2183
2019-10-30,France,FR,fr.wikipedia,1695137,Twitter,Q918,918
2019-10-30,Germany,DE,de.wikipedia,1397776,YouTube,Q866,2024
2019-10-30,Mexico,MX,es.wikipedia,4578215,Twitter,Q918,718
2019-10-30,Germany,DE,en.wikipedia,3524766,YouTube,Q866,968
2019-10-30,United States of America,US,es.wikipedia,1019739,Facebook,Q355,569
2019-10-30,Germany,DE,de.wikipedia,10477800,TikTok,Q48938223,1008
2019-10-30,India,IN,hi.wikipedia,8066,à¤¯à¥à¤à¥à¤¯à¥à¤¬,Q866,755
2019-10-30,Germany,DE,en.wikipedia,7529378,FACEBOOK,Q355,552
2019-10-30,South Korea,KR,ko.wikipedia,822425,ì¸ì¤íê·¸ë¨,Q209330,1643
2019-10-30,United States of America,US,en.wikipedia,56822861,TikTok,Q48938223,9633
2019-10-30,Germany,DE,de.wikipedia,6501279,Instagram,Q209330,1640
2019-10-30,Germany,DE,de.wikipedia,1783100,Facebook,Q355,1870
2019-10-30,Israel,IL,he.wikipedia,219699,××××××,Q866,794
2019-10-30,Italy,IT,it.wikipedia,2658829,Facebook,Q355,4187
2019-10-30,Nigeria,NG,en.wikipedia,7529378,FACEBOOK,Q355,671
2019-10-30,India,IN,en.wikipedia,9988187,Twitter,Q918,868
2019-10-30,Brazil,BR,pt.wikipedia,330581,YouTube,Q866,1482
2019-10-30,Brazil,BR,pt.wikipedia,3376669,Instagram,Q209330,1289
2019-10-30,United States of America,US,en.wikipedia,7529378,FACEBOOK,Q355,8231
2019-10-30,Peru,PE,es.wikipedia,362760,YouTube,Q866,458
2019-10-30,India,IN,en.wikipedia,7529378,FACEBOOK,Q355,4141
2019-10-30,United Kingdom,GB,en.wikipedia,32058867,WhatsApp,Q1049511,824
2019-10-30,Taiwan,TW,zh.wikipedia,293080,YouTube,Q866,884
2019-10-30,Netherlands,NL,nl.wikipedia,490956,YouTube,Q866,761
2019-10-30,Mexico,MX,en.wikipedia,7529378,FACEBOOK,Q355,488
2019-10-30,India,IN,en.wikipedia,31591547,Instagram,Q209330,1938
2019-10-30,Argentina,AR,es.wikipedia,5125182,Instagram,Q209330,663
2019-10-30,Philippines,PH,en.wikipedia,7529378,FACEBOOK,Q355,522
2019-10-30,Taiwan,TW,zh.wikipedia,572923,Facebook,Q355,769
2019-10-30,Brazil,BR,pt.wikipedia,3876652,WhatsApp,Q1049511,1557
2019-10-30,Canada,CA,en.wikipedia,9988187,Twitter,Q918,622
2019-10-30,Brazil,BR,pt.wikipedia,1306218,Twitter,Q918,663
2019-10-30,Italy,IT,it.wikipedia,3700969,Instagram,Q209330,921
2019-10-30,South Korea,KR,ko.wikipedia,148613,í¸ìí°,Q918,486
2019-10-30,South Korea,KR,ko.wikipedia,84071,ì íë¸,Q866,1076
2019-10-30,Ukraine,UA,uk.wikipedia,349241,Facebook,Q355,450
2019-10-30,Japan,JP,ja.wikipedia,3823052,TikTok,Q48938223,865
2019-10-30,Taiwan,TW,zh.wikipedia,2907243,Instagram,Q209330,474
2019-10-30,Canada,CA,en.wikipedia,3524766,YouTube,Q866,1570
2019-10-30,United States of America,US,hi.wikipedia,8066,à¤¯à¥à¤à¥à¤¯à¥à¤¬,Q866,685
2019-10-30,Mexico,MX,en.wikipedia,3524766,YouTube,Q866,651
2019-10-30,Algeria,DZ,fr.wikipedia,776823,YouTube,Q866,695
2019-10-30,Philippines,PH,en.wikipedia,3524766,YouTube,Q866,1638
2019-10-30,Ukraine,UA,ru.wikipedia,275424,YouTube,Q866,2683
2019-10-30,India,IN,en.wikipedia,56822861,TikTok,Q48938223,37919
2019-10-30,Australia,AU,en.wikipedia,56822861,TikTok,Q48938223,596
2019-10-30,India,IN,en.wikipedia,32058867,WhatsApp,Q1049511,3249
2019-10-30,Poland,PL,pl.wikipedia,553300,YouTube,Q866,662
2019-10-30,Israel,IL,he.wikipedia,399097,×¤×××¡×××§,Q355,544
2019-10-30,Italy,IT,it.wikipedia,3771348,WhatsApp,Q1049511,791
2019-10-30,Spain,ES,es.wikipedia,4578215,Twitter,Q918,595
2019-10-30,Indonesia,ID,id.wikipedia,686916,WhatsApp,Q1049511,525
2019-10-30,Spain,ES,es.wikipedia,5125182,Instagram,Q209330,607
2019-10-30,United States of America,US,ru.wikipedia,919912,Facebook,Q355,655
2019-10-30,Malaysia,MY,en.wikipedia,3524766,YouTube,Q866,763
2019-10-30,Ukraine,UA,ru.wikipedia,919912,Facebook,Q355,521
2019-10-30,Indonesia,ID,id.wikipedia,222338,Twitter,Q918,502
2019-10-30,United Kingdom,GB,en.wikipedia,3524766,YouTube,Q866,2543
2019-10-30,Brazil,BR,pt.wikipedia,5920050,TikTok,Q48938223,500
2019-10-30,United States of America,US,pt.wikipedia,1051474,Facebook,Q355,846
2019-10-30,Ukraine,UA,ru.wikipedia,3419486,Instagram,Q209330,467
2019-10-30,Mexico,MX,es.wikipedia,4779374,WhatsApp,Q1049511,1102
2019-10-30,Australia,AU,en.wikipedia,7529378,FACEBOOK,Q355,461
2019-10-30,Japan,JP,ja.wikipedia,986542,Facebook,Q355,1834
2019-10-30,Japan,JP,ja.wikipedia,2479550,Instagram,Q209330,4205
2019-10-30,Japan,JP,ja.wikipedia,894212,YouTube,Q866,4198
2019-10-30,Colombia,CO,es.wikipedia,362760,YouTube,Q866,999
2019-10-30,Sweden,SE,sv.wikipedia,8258037,TikTok,Q48938223,470
2019-10-30,Morocco,MA,fr.wikipedia,776823,YouTube,Q866,1778
2019-10-30,South Korea,KR,ko.wikipedia,143767,íì´ì¤ë¶,Q355,685
2019-10-30,United States of America,US,en.wikipedia,3524766,YouTube,Q866,15038
2019-10-30,Canada,CA,en.wikipedia,31591547,Instagram,Q209330,869
2019-10-30,United Kingdom,GB,en.wikipedia,56822861,TikTok,Q48938223,1095
2019-10-30,Colombia,CO,es.wikipedia,1019739,Facebook,Q355,954
2019-10-30,Indonesia,ID,id.wikipedia,102474,YouTube,Q866,1262
2019-10-30,France,FR,fr.wikipedia,3252248,Facebook,Q355,2368
2019-10-30,Canada,CA,en.wikipedia,56822861,TikTok,Q48938223,971
2019-10-30,Argentina,AR,es.wikipedia,1019739,Facebook,Q355,771
2019-10-30,Indonesia,ID,id.wikipedia,782695,Instagram,Q209330,782
2019-10-30,Mexico,MX,es.wikipedia,362760,YouTube,Q866,2322
2019-10-30,Spain,ES,es.wikipedia,362760,YouTube,Q866,1082
2019-10-30,United Kingdom,GB,en.wikipedia,9988187,Twitter,Q918,1251
2019-10-30,Italy,IT,it.wikipedia,7600842,TikTok,Q48938223,3305
2019-10-30,Peru,PE,es.wikipedia,1019739,Facebook,Q355,514
2019-10-30,United States of America,US,en.wikipedia,32058867,WhatsApp,Q1049511,2942
2019-10-30,Germany,DE,de.wikipedia,2426353,Twitter,Q918,845
2019-10-30,United Kingdom,GB,en.wikipedia,7529378,FACEBOOK,Q355,1231
2019-10-30,United Kingdom,GB,en.wikipedia,31591547,Instagram,Q209330,825
2019-10-30,Mexico,MX,es.wikipedia,5125182,Instagram,Q209330,1101
2019-10-30,United States of America,US,en.wikipedia,31591547,Instagram,Q209330,4244
2019-10-30,India,IN,en.wikipedia,3524766,YouTube,Q866,4280
2019-10-30,Argentina,AR,es.wikipedia,362760,YouTube,Q866,771
2019-10-30,Italy,IT,it.wikipedia,2763155,YouTube,Q866,2041
2019-10-30,France,FR,fr.wikipedia,5969224,Instagram,Q209330,1401
2019-10-30,France,FR,fr.wikipedia,776823,YouTube,Q866,3763
2019-10-30,Poland,PL,pl.wikipedia,722829,Facebook,Q355,1026
2019-10-30,United States of America,US,en.wikipedia,33548254,Twitch.tv,Q4555537,1371
2019-10-30,Ukraine,UA,uk.wikipedia,240435,YouTube,Q866,932
2019-10-30,Australia,AU,en.wikipedia,3524766,YouTube,Q866,1052
2019-10-30,South Africa,ZA,en.wikipedia,3524766,YouTube,Q866,522
2019-10-30,Netherlands,NL,nl.wikipedia,612667,Facebook,Q355,692
2019-10-30,United States of America,US,en.wikipedia,9988187,Twitter,Q918,5388
2019-10-30,Japan,JP,ja.wikipedia,1036212,Twitter,Q918,5254
2019-10-30,Germany,DE,de.wikipedia,6787305,WhatsApp,Q1049511,878
2019-10-30,Brazil,BR,pt.wikipedia,1051474,Facebook,Q355,3754
2019-10-30,France,FR,fr.wikipedia,6575221,WhatsApp,Q1049511,985
2019-10-30,Spain,ES,es.wikipedia,1019739,Facebook,Q355,917
2019-10-30,Germany,DE,de.wikipedia,8046520,Twitch,Q4555537,498
2019-10-30,United States of America,US,fr.wikipedia,776823,YouTube,Q866,517
2019-10-30,Canada,CA,en.wikipedia,7529378,FACEBOOK,Q355,840
2019-10-30,Mexico,MX,es.wikipedia,1019739,Facebook,Q355,2107
2019-10-31,France,FR,fr.wikipedia,1695137,Twitter,Q918,917
2019-10-31,Germany,DE,de.wikipedia,1397776,YouTube,Q866,7012
2019-10-31,Mexico,MX,es.wikipedia,4578215,Twitter,Q918,537
2019-10-31,Germany,DE,en.wikipedia,3524766,YouTube,Q866,1153
2019-10-31,United States of America,US,es.wikipedia,1019739,Facebook,Q355,487
2019-10-31,Germany,DE,de.wikipedia,10477800,TikTok,Q48938223,909
2019-10-31,India,IN,hi.wikipedia,8066,à¤¯à¥à¤à¥à¤¯à¥à¤¬,Q866,734
2019-10-31,Germany,DE,en.wikipedia,7529378,Facebook,Q355,527
2019-10-31,South Korea,KR,ko.wikipedia,822425,ì¸ì¤íê·¸ë¨,Q209330,1583
2019-10-31,United States of America,US,en.wikipedia,56822861,TikTok,Q48938223,8218
2019-10-31,Germany,DE,de.wikipedia,6501279,Instagram,Q209330,1506
2019-10-31,Germany,DE,de.wikipedia,1783100,Facebook,Q355,1884
2019-10-31,Israel,IL,he.wikipedia,219699,××××××,Q866,969
2019-10-31,Italy,IT,it.wikipedia,2658829,Facebook,Q355,1909
2019-10-31,Nigeria,NG,en.wikipedia,7529378,Facebook,Q355,572
2019-10-31,India,IN,en.wikipedia,9988187,Twitter,Q918,1205
2019-10-31,Indonesia,ID,en.wikipedia,3524766,YouTube,Q866,582
2019-10-31,Brazil,BR,pt.wikipedia,330581,YouTube,Q866,1484
2019-10-31,Brazil,BR,pt.wikipedia,3376669,Instagram,Q209330,1165
2019-10-31,United States of America,US,en.wikipedia,7529378,Facebook,Q355,9976
2019-10-31,India,IN,en.wikipedia,7529378,Facebook,Q355,3328
2019-10-31,United Kingdom,GB,en.wikipedia,32058867,WhatsApp,Q1049511,662
2019-10-31,Taiwan,TW,zh.wikipedia,293080,YouTube,Q866,912
2019-10-31,unknown,--,en.wikipedia,9988187,Twitter,Q918,2513
2019-10-31,Netherlands,NL,nl.wikipedia,490956,YouTube,Q866,724
2019-10-31,Mexico,MX,en.wikipedia,7529378,Facebook,Q355,543
2019-10-31,India,IN,en.wikipedia,31591547,Instagram,Q209330,1935
2019-10-31,Argentina,AR,es.wikipedia,5125182,Instagram,Q209330,619
2019-10-31,Taiwan,TW,zh.wikipedia,572923,Facebook,Q355,639
2019-10-31,Brazil,BR,pt.wikipedia,3876652,WhatsApp,Q1049511,1476
2019-10-31,Canada,CA,en.wikipedia,9988187,Twitter,Q918,590
2019-10-31,Czech Republic,CZ,cs.wikipedia,157039,YouTube,Q866,461
2019-10-31,unknown,--,en.wikipedia,7529378,Facebook,Q355,2515
2019-10-31,Brazil,BR,pt.wikipedia,1306218,Twitter,Q918,741
2019-10-31,Italy,IT,it.wikipedia,3700969,Instagram,Q209330,614
2019-10-31,South Korea,KR,ko.wikipedia,84071,ì íë¸,Q866,1104
2019-10-31,Hong Kong,HK,zh.wikipedia,293080,YouTube,Q866,504
2019-10-31,Japan,JP,ja.wikipedia,3823052,TikTok,Q48938223,847
2019-10-31,Canada,CA,en.wikipedia,3524766,YouTube,Q866,1494
2019-10-31,United States of America,US,hi.wikipedia,8066,à¤¯à¥à¤à¥à¤¯à¥à¤¬,Q866,745
2019-10-31,Mexico,MX,en.wikipedia,3524766,YouTube,Q866,458
2019-10-31,United States of America,US,es.wikipedia,362760,YouTube,Q866,520
2019-10-31,Algeria,DZ,fr.wikipedia,776823,YouTube,Q866,758
2019-10-31,Philippines,PH,en.wikipedia,3524766,YouTube,Q866,1568
2019-10-31,Ukraine,UA,ru.wikipedia,275424,YouTube,Q866,3116
2019-10-31,India,IN,en.wikipedia,56822861,TikTok,Q48938223,35980
2019-10-31,Australia,AU,en.wikipedia,56822861,TikTok,Q48938223,464
2019-10-31,India,IN,en.wikipedia,32058867,WhatsApp,Q1049511,3934
2019-10-31,Poland,PL,pl.wikipedia,553300,YouTube,Q866,541
2019-10-31,Spain,ES,en.wikipedia,3524766,YouTube,Q866,571
2019-10-31,Israel,IL,he.wikipedia,399097,×¤×××¡×××§,Q355,660
2019-10-31,Italy,IT,it.wikipedia,3771348,WhatsApp,Q1049511,469
2019-10-31,Spain,ES,es.wikipedia,4578215,Twitter,Q918,541
2019-10-31,Indonesia,ID,id.wikipedia,686916,WhatsApp,Q1049511,522
2019-10-31,Spain,ES,es.wikipedia,5125182,Instagram,Q209330,534
2019-10-31,United States of America,US,ru.wikipedia,919912,Facebook,Q355,786
2019-10-31,Malaysia,MY,en.wikipedia,3524766,YouTube,Q866,625
2019-10-31,Indonesia,ID,id.wikipedia,222338,Twitter,Q918,473
2019-10-31,United Kingdom,GB,en.wikipedia,3524766,YouTube,Q866,2576
2019-10-31,Brazil,BR,pt.wikipedia,5920050,TikTok,Q48938223,474
2019-10-31,United States of America,US,pt.wikipedia,1051474,Facebook,Q355,630
2019-10-31,Ukraine,UA,ru.wikipedia,3419486,Instagram,Q209330,456
2019-10-31,Mexico,MX,es.wikipedia,4779374,WhatsApp,Q1049511,798
2019-10-31,Australia,AU,en.wikipedia,7529378,Facebook,Q355,464
2019-10-31,Japan,JP,ja.wikipedia,986542,Facebook,Q355,2023
2019-10-31,Japan,JP,ja.wikipedia,2479550,Instagram,Q209330,4291
2019-10-31,Japan,JP,ja.wikipedia,894212,YouTube,Q866,4253
2019-10-31,Colombia,CO,es.wikipedia,362760,YouTube,Q866,850
2019-10-31,Morocco,MA,fr.wikipedia,776823,YouTube,Q866,1610
2019-10-31,South Korea,KR,ko.wikipedia,143767,íì´ì¤ë¶,Q355,666
2019-10-31,United States of America,US,en.wikipedia,3524766,YouTube,Q866,15335
2019-10-31,Canada,CA,en.wikipedia,31591547,Instagram,Q209330,856
2019-10-31,Australia,AU,en.wikipedia,31591547,Instagram,Q209330,453
2019-10-31,United Kingdom,GB,en.wikipedia,56822861,TikTok,Q48938223,856
2019-10-31,Colombia,CO,es.wikipedia,1019739,Facebook,Q355,633
2019-10-31,Indonesia,ID,id.wikipedia,102474,YouTube,Q866,1401
2019-10-31,unknown,--,en.wikipedia,3524766,YouTube,Q866,2407
2019-10-31,France,FR,fr.wikipedia,3252248,Facebook,Q355,2386
2019-10-31,Canada,CA,en.wikipedia,56822861,TikTok,Q48938223,731
2019-10-31,Argentina,AR,es.wikipedia,1019739,Facebook,Q355,733
2019-10-31,Indonesia,ID,id.wikipedia,782695,Instagram,Q209330,782
2019-10-31,Mexico,MX,es.wikipedia,362760,YouTube,Q866,2458
2019-10-31,Spain,ES,es.wikipedia,362760,YouTube,Q866,1184
2019-10-31,United Kingdom,GB,en.wikipedia,9988187,Twitter,Q918,1054
2019-10-31,Italy,IT,it.wikipedia,7600842,TikTok,Q48938223,1973
2019-10-31,United States of America,US,en.wikipedia,32058867,WhatsApp,Q1049511,2547
2019-10-31,Germany,DE,de.wikipedia,2426353,Twitter,Q918,1251
2019-10-31,United Kingdom,GB,en.wikipedia,7529378,Facebook,Q355,1104
2019-10-31,United Kingdom,GB,en.wikipedia,31591547,Instagram,Q209330,766
2019-10-31,Mexico,MX,es.wikipedia,5125182,Instagram,Q209330,715
2019-10-31,United States of America,US,en.wikipedia,31591547,Instagram,Q209330,4396
2019-10-31,India,IN,en.wikipedia,3524766,YouTube,Q866,5020
2019-10-31,Argentina,AR,es.wikipedia,362760,YouTube,Q866,819
2019-10-31,Italy,IT,it.wikipedia,2763155,YouTube,Q866,2041
2019-10-31,France,FR,fr.wikipedia,5969224,Instagram,Q209330,1173
2019-10-31,France,FR,fr.wikipedia,776823,YouTube,Q866,3417
2019-10-31,Poland,PL,pl.wikipedia,722829,Facebook,Q355,855
2019-10-31,United States of America,US,en.wikipedia,33548254,Twitch.tv,Q4555537,1545
2019-10-31,Ukraine,UA,uk.wikipedia,240435,YouTube,Q866,722
2019-10-31,Australia,AU,en.wikipedia,3524766,YouTube,Q866,1039
2019-10-31,South Africa,ZA,en.wikipedia,3524766,YouTube,Q866,551
2019-10-31,Germany,DE,en.wikipedia,32058867,WhatsApp,Q1049511,485
2019-10-31,Netherlands,NL,nl.wikipedia,612667,Facebook,Q355,746
2019-10-31,United States of America,US,en.wikipedia,9988187,Twitter,Q918,6909
2019-10-31,Japan,JP,ja.wikipedia,1036212,Twitter,Q918,5305
2019-10-31,Germany,DE,de.wikipedia,6787305,WhatsApp,Q1049511,884
2019-10-31,Brazil,BR,pt.wikipedia,1051474,Facebook,Q355,3496
2019-10-31,France,FR,fr.wikipedia,6575221,WhatsApp,Q1049511,765
2019-10-31,Spain,ES,es.wikipedia,1019739,Facebook,Q355,689
2019-10-31,Canada,CA,en.wikipedia,7529378,Facebook,Q355,761
2019-10-31,Mexico,MX,es.wikipedia,1019739,Facebook,Q355,1688
2019-11-01,France,FR,fr.wikipedia,1695137,Twitter,Q918,935
2019-11-01,Germany,DE,de.wikipedia,1397776,YouTube,Q866,2394
2019-11-01,Germany,DE,en.wikipedia,3524766,YouTube,Q866,876
2019-11-01,Germany,DE,de.wikipedia,10477800,TikTok,Q48938223,1072
2019-11-01,India,IN,hi.wikipedia,8066,à¤¯à¥à¤à¥à¤¯à¥à¤¬,Q866,711
2019-11-01,Germany,DE,en.wikipedia,7529378,Facebook,Q355,486
2019-11-01,South Korea,KR,ko.wikipedia,822425,ì¸ì¤íê·¸ë¨,Q209330,1874
2019-11-01,United States of America,US,en.wikipedia,56822861,TikTok,Q48938223,9378
2019-11-01,Germany,DE,de.wikipedia,6501279,Instagram,Q209330,1430
2019-11-01,Germany,DE,de.wikipedia,1783100,Facebook,Q355,1898
2019-11-01,Israel,IL,he.wikipedia,219699,××××××,Q866,883
2019-11-01,Italy,IT,it.wikipedia,2658829,Facebook,Q355,1634
2019-11-01,Nigeria,NG,en.wikipedia,7529378,Facebook,Q355,478
2019-11-01,India,IN,en.wikipedia,9988187,Twitter,Q918,1090
2019-11-01,Indonesia,ID,en.wikipedia,3524766,YouTube,Q866,800
2019-11-01,Brazil,BR,pt.wikipedia,330581,YouTube,Q866,1266
2019-11-01,Brazil,BR,pt.wikipedia,3376669,Instagram,Q209330,1242
2019-11-01,United States of America,US,en.wikipedia,7529378,Facebook,Q355,9743
2019-11-01,India,IN,en.wikipedia,7529378,Facebook,Q355,3160
2019-11-01,United Kingdom,GB,en.wikipedia,32058867,WhatsApp,Q1049511,572
2019-11-01,Taiwan,TW,zh.wikipedia,293080,YouTube,Q866,1056
2019-11-01,Netherlands,NL,nl.wikipedia,490956,YouTube,Q866,824
2019-11-01,India,IN,en.wikipedia,31591547,Instagram,Q209330,1813
2019-11-01,Argentina,AR,es.wikipedia,5125182,Instagram,Q209330,701
2019-11-01,Taiwan,TW,zh.wikipedia,572923,Facebook,Q355,479
2019-11-01,Brazil,BR,pt.wikipedia,3876652,WhatsApp,Q1049511,1307
2019-11-01,Brazil,BR,pt.wikipedia,1306218,Twitter,Q918,627
2019-11-01,Italy,IT,it.wikipedia,3700969,Instagram,Q209330,706
2019-11-01,South Korea,KR,ko.wikipedia,84071,ì íë¸,Q866,992
2019-11-01,Hong Kong,HK,zh.wikipedia,293080,YouTube,Q866,509
2019-11-01,Japan,JP,ja.wikipedia,3823052,TikTok,Q48938223,905
2019-11-01,Canada,CA,en.wikipedia,3524766,YouTube,Q866,1620
2019-11-01,United States of America,US,hi.wikipedia,8066,à¤¯à¥à¤à¥à¤¯à¥à¤¬,Q866,731
2019-11-01,Mexico,MX,en.wikipedia,3524766,YouTube,Q866,638
2019-11-01,United States of America,US,es.wikipedia,362760,YouTube,Q866,499
2019-11-01,France,FR,fr.wikipedia,11885338,TikTok,Q48938223,496
2019-11-01,Algeria,DZ,fr.wikipedia,776823,YouTube,Q866,792
2019-11-01,Philippines,PH,en.wikipedia,3524766,YouTube,Q866,1793
2019-11-01,Ukraine,UA,ru.wikipedia,275424,YouTube,Q866,2722
2019-11-01,India,IN,en.wikipedia,56822861,TikTok,Q48938223,35095
2019-11-01,Australia,AU,en.wikipedia,56822861,TikTok,Q48938223,650
2019-11-01,India,IN,en.wikipedia,32058867,WhatsApp,Q1049511,3882
